mfcc1,mfcc2,mfcc3,rms,zcr,chroma,tempo,duration,pause_ratio,wpm,file,emotion
-562.4577,18.889044,-38.611977,0.008277923,0.2885335286458333,0.38613248,104.16666666666669,4.604625,26.060414556044545,78.18226239921817,03-02-03-01-01-02-06.wav,happy
-466.47037,7.2865667,-50.11728,0.02002188,0.2647590637207031,0.3643179,93.75,4.07075,29.478162822632346,88.43579193023399,03-02-03-02-02-02-06.wav,happy
-460.64136,15.983679,-38.785378,0.027309617,0.2322962143841911,0.3508803,125.0,4.3376875,27.6641275224065,82.99353053902567,03-02-03-02-02-02-12.wav,happy
-576.6371,24.419773,-18.344753,0.009247052,0.3043183826264881,0.37261704,144.23076923076923,5.3720625,22.337539771291517,67.01336777075844,03-02-04-02-02-02-02.wav,sad
-562.17065,28.35106,-15.276888,0.010883925,0.3247712787828947,0.33376312,144.23076923076923,4.8381875,24.8023690396161,74.40802986655643,03-02-04-02-02-02-16.wav,sad
-572.8473,18.933205,-20.439905,0.005541037,0.3071498325892857,0.3549854,98.6842105263158,4.4711875,26.838147519232606,80.51552300143977,03-02-04-02-01-01-14.wav,sad
-362.28568,24.577374,-40.4958,0.050589368,0.1622251852964743,0.34371284,98.6842105263158,4.971625,24.136686053118808,72.41093203932316,03-02-03-02-01-01-10.wav,happy
-439.44724,9.609801,-29.888317,0.022058431,0.2486116779384328,0.33651772,144.23076923076923,4.2709375,28.09648097429231,84.29062705787663,03-02-03-02-01-01-04.wav,happy
-478.66473,8.84006,-29.440289,0.02507651,0.2633689267791971,0.32580248,117.1875,4.3710625,27.45290254391178,68.6331984500336,03-02-03-01-02-01-04.wav,happy
-378.66647,24.340237,-26.641209,0.050490204,0.1953182784763313,0.29417273,117.1875,5.4054375,22.199621773944028,66.59960456484791,03-02-03-01-02-01-10.wav,happy
-622.67535,20.658733,-16.333559,0.005062357,0.2574050134892086,0.30286357,156.25,4.4378125,27.03998368587651,81.12104781353426,03-02-04-01-02-01-14.wav,sad
-607.48456,32.21828,-18.829706,0.006562857,0.1829769736842105,0.37817076,98.6842105263158,4.8381875,49.6047380792322,49.60535324437095,03-02-04-02-02-01-08.wav,sad
-606.8385,29.831106,-14.711873,0.007989832,0.1485849056603773,0.36960497,156.25,5.07175,35.49028847689483,82.81165278257012,03-02-04-01-01-01-08.wav,sad
-574.0873,18.987104,-22.994099,0.009890421,0.2453998766447368,0.30506107,125.0,4.8381875,24.8023690396161,74.40802986655643,03-02-02-02-02-02-04.wav,calm
-471.79752,22.38227,-18.349686,0.024998069,0.1472429547991071,0.3027144,144.23076923076923,5.3720625,22.337539771291517,67.01336777075844,03-02-02-02-02-02-10.wav,calm
-444.22797,17.42408,-35.202354,0.013255274,0.3484672934322034,0.44558147,144.23076923076923,3.7704375,31.826038871528223,79.56636331990651,03-02-06-02-02-01-14.wav,fearful
-428.6342,19.035015,-24.552168,0.029330531,0.3035683736313868,0.46645397,104.16666666666669,4.3710625,27.45290254391178,82.35983814004032,03-02-05-02-02-02-14.wav,angry
-509.36545,17.145351,-29.31401,0.013965636,0.4162037037037037,0.505356,110.29411764705884,4.3043125,27.87862806948051,83.63705005154713,03-02-05-01-01-02-14.wav,angry
-570.59625,24.26713,-19.590351,0.005946762,0.3239639945652174,0.38501516,133.92857142857142,4.4044375,27.244878672311653,81.73574945722353,03-02-06-01-01-01-14.wav,fearful
-455.36063,26.175547,-25.203241,0.027283417,0.151123046875,0.29823452,133.92857142857142,4.9716875,24.136382630051106,72.4100217481489,03-02-02-01-01-02-10.wav,calm
-568.4531,19.123777,-22.53101,0.011695986,0.2657996407390511,0.30390036,104.16666666666669,4.3710625,27.45290254391178,82.35983814004032,03-02-01-01-01-01-04.wav,neutral
-547.4662,17.675865,-27.671034,0.012931246,0.2567613389756944,0.3040142,144.23076923076923,4.604625,26.060414556044545,78.18226239921817,03-02-02-01-01-02-04.wav,calm
-451.83646,25.503433,-19.213936,0.03221716,0.1392137096774193,0.2942203,133.92857142857142,4.9383125,24.299503530768487,60.74949691822864,03-02-01-01-01-01-10.wav,neutral
-418.5529,18.9175,-23.113876,0.034739748,0.1877082375919117,0.44341728,117.1875,4.3376875,27.6641275224065,69.16127544918807,03-02-05-02-01-02-08.wav,angry
-465.95465,22.446276,-30.949364,0.017757628,0.2426825629340278,0.38592413,144.23076923076923,4.604625,26.060414556044545,78.18226239921817,03-02-06-02-01-01-08.wav,fearful
-549.04376,22.91013,-15.025454,0.0103583075,0.159765625,0.42184567,125.0,4.4711875,26.838147519232606,93.93477683501308,03-02-06-01-02-01-08.wav,fearful
-505.8002,20.566105,-17.095707,0.018677402,0.1748183457167832,0.39302891,110.29411764705884,4.57125,26.250680877035247,65.62756357670222,03-02-05-01-02-02-08.wav,angry
-517.58,43.99948,-23.40804,0.011936555,0.2672784978693182,0.4198631,170.45454545454547,4.2041875,28.542563205424997,85.62891165058647,03-02-05-01-02-02-09.wav,angry
-550.1966,62.735344,-2.3489459,0.007262622,0.1576578776041666,0.4140892,110.29411764705884,3.8371875,46.908623955061536,62.54580991937453,03-02-06-01-02-01-09.wav,fearful
-488.46793,58.365715,-6.7505083,0.009889601,0.1298440600198412,0.40883157,117.1875,4.004,29.96958087541146,29.970029970029973,03-02-06-02-01-01-09.wav,fearful
-475.65027,55.568504,-21.73714,0.016986227,0.2070387620192307,0.4489839,104.16666666666669,4.1375,29.002600566517465,87.00906344410876,03-02-05-02-01-02-09.wav,angry
-565.5105,49.181667,-2.1282177,0.008479703,0.1963882446289062,0.39989495,117.1875,4.07075,29.478162822632346,73.69649327519498,03-02-01-01-01-01-11.wav,neutral
-560.64624,64.05751,-13.161085,0.0069413926,0.1442911116803278,0.33823127,144.23076923076923,5.8391875,41.10118641143401,61.65241311398204,03-02-02-01-01-02-05.wav,calm
-602.88617,63.98338,-8.9930315,0.0052443882,0.1537513469827586,0.41165027,156.25,4.638,12.936443254291666,77.6196636481242,03-02-01-01-01-01-05.wav,neutral
-575.86884,57.048634,4.5076237,0.0076791616,0.1556779092817164,0.36250442,98.6842105263158,4.2709375,28.09648097429231,84.29062705787663,03-02-02-01-01-02-11.wav,calm
-522.3808,51.639412,-3.7015922,0.009939232,0.1536892361111111,0.38005322,110.29411764705884,4.3043125,27.87862806948051,83.63705005154713,03-02-06-01-01-01-15.wav,fearful
-425.89688,39.193336,-18.682867,0.029543433,0.1686027280745967,0.4453273,117.1875,3.9373125,30.477177356219155,91.43292537739892,03-02-05-01-01-02-15.wav,angry
-433.691,37.132565,-24.15521,0.03034864,0.2344793654580152,0.36992437,98.6842105263158,4.170875,28.77052747165804,86.31282404771181,03-02-05-02-02-02-15.wav,angry
-437.98264,38.92214,-18.725113,0.022728074,0.1385301159274193,0.44479805,117.1875,3.9373125,30.477177356219155,91.43292537739892,03-02-06-02-02-01-15.wav,fearful
-576.5792,54.277046,9.3864765,0.007960135,0.1626214748475609,0.3440576,133.92857142857142,5.2385625,34.36017769938567,68.72114248899389,03-02-02-02-02-02-11.wav,calm
-568.048,71.709045,-11.874293,0.0068221465,0.1836456948138297,0.34267405,125.0,6.006,19.97982038141477,59.94005994005994,03-02-02-02-02-02-05.wav,calm
-570.51447,69.51583,-18.857576,0.0073959576,0.2641298282220496,0.383993,117.1875,5.1385,46.70569186698219,46.70623722876326,03-02-04-01-01-01-09.wav,sad
-596.7605,48.8914,-5.914871,0.00447238,0.296415869869403,0.4274144,156.25,4.2709375,28.09648097429231,42.14531352893832,03-02-04-02-02-01-09.wav,sad
-516.8224,48.517303,-15.011341,0.012883637,0.2506085296175373,0.37111828,110.29411764705884,4.2709375,28.09648097429231,84.29062705787663,03-02-04-01-02-01-15.wav,sad
-548.10333,54.826828,3.9979408,0.011207064,0.1882805371806569,0.36280113,104.16666666666669,4.3710625,27.45290254391178,82.35983814004032,03-02-03-01-02-01-11.wav,happy
-569.8865,65.69258,-0.56093836,0.0067575066,0.2025805137140287,0.3395792,144.23076923076923,4.4378125,27.03998368587651,81.12104781353426,03-02-03-01-02-01-05.wav,happy
-478.69373,52.161858,-20.980625,0.012864475,0.2082564465107362,0.43329954,170.45454545454547,5.2051875,23.053658831784656,80.68873599654191,03-02-03-02-01-01-05.wav,happy
-532.3528,54.889526,-2.7045588,0.012413571,0.1538486765391791,0.3636441,110.29411764705884,4.2709375,28.09648097429231,84.29062705787663,03-02-03-02-01-01-11.wav,happy
-526.70325,47.076435,-10.112796,0.009687279,0.2008012089416058,0.42940548,98.6842105263158,4.3710625,41.17935381586767,82.35983814004032,03-02-04-02-01-01-15.wav,sad
-380.45676,48.555958,-30.761889,0.031663623,0.1413306667380137,0.4124573,156.25,4.671375,25.688038043984346,77.06510395761418,03-02-04-02-01-01-03.wav,sad
-529.62933,51.027645,-23.737465,0.010366043,0.2474201259328358,0.41124725,170.45454545454547,4.2709375,28.09648097429231,84.29062705787663,03-02-03-02-01-01-07.wav,happy
-542.14154,46.94258,-20.039518,0.008955022,0.197562839673913,0.41458765,98.6842105263158,4.4044375,27.244878672311653,81.73574945722353,03-02-03-02-01-01-13.wav,happy
-537.9463,37.10676,-12.757687,0.00912459,0.2482153664172535,0.37579167,133.92857142857142,4.537875,26.443745888823884,79.3322865878853,03-02-03-01-02-01-13.wav,happy
-603.29,60.244476,-8.890761,0.0054365816,0.1341588637408088,0.42883766,117.1875,4.3376875,27.6641275224065,82.99353053902567,03-02-03-01-02-01-07.wav,happy
-459.99127,48.116455,-20.949604,0.0173193,0.1840460841641104,0.38941294,125.0,5.20525,23.053382027199145,69.16094327842082,03-02-04-01-02-01-03.wav,sad
-596.80707,50.408306,-8.682519,0.005788598,0.2325846354166666,0.3930436,156.25,4.8715625,24.632450482359832,73.89826159471423,03-02-02-02-02-02-13.wav,calm
-647.95685,48.403084,-2.0704265,0.004162413,0.2088104248046875,0.39185008,144.23076923076923,5.105125,11.75275724581969,70.5173722484758,03-02-02-02-02-02-07.wav,calm
-355.27325,46.91114,-15.094601,0.03406942,0.1174541766826923,0.44663015,93.75,4.1375,29.002600566517465,87.00906344410876,03-02-06-02-02-01-03.wav,fearful
-333.20032,39.56061,-28.718977,0.03542422,0.2002720424107142,0.40932232,170.45454545454547,4.4711875,26.838147519232606,80.51552300143977,03-02-05-02-02-02-03.wav,angry
-408.8119,33.850143,-17.14004,0.026839448,0.1640421549479166,0.38019678,170.45454545454547,4.604625,26.060414556044545,78.18226239921817,03-02-05-01-01-02-03.wav,angry
-421.8898,54.25122,-11.260213,0.016652435,0.1023023200757575,0.4171332,104.16666666666669,4.20425,28.54213890031896,85.6276386989356,03-02-06-01-01-01-03.wav,fearful
-647.1606,58.87093,-5.518263,0.0032839035,0.1292474208733974,0.32073388,81.52173913043478,4.971625,12.068343026559404,72.41093203932316,03-02-02-01-01-02-07.wav,calm
-612.6638,56.441986,-8.156606,0.005097623,0.2064675723805147,0.3989284,104.16666666666669,4.3376875,27.6641275224065,82.99353053902567,03-02-01-01-01-01-13.wav,neutral
-612.03064,64.10624,-6.5375266,0.004923598,0.21728515625,0.35416096,156.25,5.038375,11.908459670512768,71.4516089016796,03-02-02-01-01-02-13.wav,calm
-600.4548,45.651115,-19.542662,0.005289393,0.2533637152777778,0.4154776,156.25,4.3043125,27.87862806948051,83.63705005154713,03-02-01-01-01-01-07.wav,neutral
-636.27454,32.14883,-18.862541,0.0055651083,0.3178075502996575,0.370451,104.16666666666669,4.671375,25.688038043984346,77.06510395761418,03-02-01-01-01-01-06.wav,neutral
-568.7537,19.448112,-26.706825,0.00967964,0.2997918379934211,0.38270715,156.25,4.8381875,24.8023690396161,74.40802986655643,03-02-02-01-01-02-12.wav,calm
-534.1525,18.323637,-22.817007,0.011641218,0.2989362177958015,0.3586757,144.23076923076923,4.170875,28.77052747165804,86.31282404771181,03-02-01-01-01-01-12.wav,neutral
-664.51605,37.1948,-21.308374,0.0037298629,0.2754859698594674,0.33128336,133.92857142857142,5.4054375,11.099810886972014,66.59960456484791,03-02-02-01-01-02-06.wav,calm
-539.04333,17.948835,-29.893246,0.00975634,0.2892296298238255,0.39511278,125.0,4.7380625,25.32648744307476,75.98042448785765,03-02-06-01-01-01-02.wav,fearful
-540.481,32.74075,-12.818408,0.012262994,0.2559902909873188,0.34829652,104.16666666666669,4.4044375,27.244878672311653,81.73574945722353,03-02-05-01-01-02-16.wav,angry
-565.75366,36.78186,-12.382815,0.0095066875,0.2486308329814189,0.30574802,156.25,4.7046875,25.506150967719307,76.5194287612089,03-02-06-01-01-01-16.wav,fearful
-455.31458,18.169817,-28.706825,0.022093363,0.3110521104600694,0.42019248,104.16666666666669,4.604625,26.060414556044545,78.18226239921817,03-02-05-01-01-02-02.wav,angry
-471.76758,29.213875,-20.082645,0.020482218,0.2350237652972027,0.33940476,110.29411764705884,4.57125,26.250680877035247,78.75307629204266,03-02-06-02-02-01-16.wav,fearful
-390.9094,8.808564,-32.36235,0.04499314,0.3466590558978873,0.43414414,104.16666666666669,4.537875,26.443745888823884,79.3322865878853,03-02-05-02-02-02-02.wav,angry
-470.6189,7.622932,-29.321054,0.021777539,0.2972351507092198,0.340481,117.1875,4.5045,26.63967179924343,79.92007992007991,03-02-06-02-02-01-02.wav,fearful
-461.64285,17.963034,-10.691351,0.022401657,0.2824363425925926,0.3854346,170.45454545454547,4.3043125,27.87862806948051,83.63705005154713,03-02-05-02-02-02-16.wav,angry
-634.9368,31.14635,-24.708773,0.0046069226,0.2401395089285714,0.3126809,144.23076923076923,5.57225,10.767527291195211,64.60585939252546,03-02-02-02-02-02-06.wav,calm
-541.354,15.713421,-29.349186,0.012835193,0.2940968480603448,0.3980458,104.16666666666669,4.638,25.87288650858333,77.6196636481242,03-02-02-02-02-02-12.wav,calm
-553.75586,21.377275,-20.759155,0.01062576,0.3025977725074404,0.36257935,125.0,5.3720625,22.337539771291517,67.01336777075844,03-02-04-01-02-01-02.wav,sad
-569.563,38.276035,-5.00131,0.01051218,0.281093499599359,0.34166718,144.23076923076923,4.971625,24.136686053118808,72.41093203932316,03-02-04-01-02-01-16.wav,sad
-566.0485,14.335916,-42.55122,0.008838689,0.298681640625,0.35863075,117.1875,4.471125,26.83852267351944,80.51664849450643,03-02-03-01-02-01-06.wav,happy
-497.79974,19.89487,-35.779335,0.019441761,0.2679782443576389,0.37970614,104.16666666666669,4.604625,26.060414556044545,78.18226239921817,03-02-03-01-02-01-12.wav,happy
-442.24277,19.146133,-36.405426,0.029822253,0.2646484375,0.38794535,133.92857142857142,4.4044375,27.244878672311653,81.73574945722353,03-02-03-02-01-01-12.wav,happy
-442.2883,6.882441,-46.44661,0.021251883,0.3103390957446808,0.38805822,104.16666666666669,4.5045,26.63967179924343,79.92007992007991,03-02-03-02-01-01-06.wav,happy
-554.2287,36.816147,-19.229856,0.009241588,0.2086249041411043,0.27580097,125.0,5.20525,23.053382027199145,57.634119398684014,03-02-04-02-01-01-16.wav,sad
-556.5886,22.855955,-21.135748,0.010199253,0.2916704963235294,0.37883282,170.45454545454547,5.4388125,33.09509461749655,66.19091943324025,03-02-04-02-01-01-02.wav,sad
-495.8595,6.7858562,-42.069454,0.01878813,0.3140335648148148,0.41490215,144.23076923076923,4.3043125,27.87862806948051,83.63705005154713,03-02-03-02-01-01-02.wav,happy
-514.948,29.618027,-22.231575,0.014309355,0.2904453944493007,0.3735251,104.16666666666669,4.57125,26.250680877035247,78.75307629204266,03-02-03-02-01-01-16.wav,happy
-523.2078,17.325645,-39.69191,0.010217075,0.2458599251760563,0.33236745,93.75,4.537875,26.443745888823884,79.3322865878853,03-02-04-02-01-01-06.wav,sad
-425.15332,36.42466,-33.474113,0.031461976,0.2455337631118881,0.3938297,144.23076923076923,4.57125,26.250680877035247,78.75307629204266,03-02-04-02-01-01-12.wav,sad
-532.27747,24.801891,-20.81772,0.013443547,0.2087127255721831,0.3766038,144.23076923076923,4.537875,26.443745888823884,79.3322865878853,03-02-04-01-02-01-12.wav,sad
-643.9777,28.926424,-20.826294,0.0051710634,0.2411679441823899,0.34225392,144.23076923076923,5.07175,11.830096158964944,70.9814166707744,03-02-04-01-02-01-06.wav,sad
-558.40564,29.295912,-12.107652,0.012241542,0.2969470952181208,0.31920522,156.25,4.7380625,25.32648744307476,63.31702040654804,03-02-03-01-02-01-16.wav,happy
-520.7891,14.452874,-27.747137,0.014603962,0.3267106681034483,0.40580294,144.23076923076923,4.638,25.87288650858333,77.6196636481242,03-02-03-01-02-01-02.wav,happy
-423.39734,6.178959,-42.294636,0.025401046,0.2683631310096154,0.39062524,125.0,4.1375,29.002600566517465,58.00604229607251,03-02-06-02-02-01-06.wav,fearful
-435.1842,35.694763,-26.103397,0.03389883,0.173187255859375,0.4432671,156.25,4.604625,26.060414556044545,78.18226239921817,03-02-05-02-02-02-12.wav,angry
-399.93375,28.83627,-29.223736,0.042927597,0.2431179256889764,0.43492812,144.23076923076923,4.037375,29.721840723132384,74.30570605901111,03-02-06-02-02-01-12.wav,fearful
-394.88547,9.847209,-35.35344,0.03418424,0.2320167054521276,0.38362727,110.29411764705884,4.5045,26.63967179924343,79.92007992007991,03-02-05-02-02-02-06.wav,angry
-553.1431,27.257807,-14.4684105,0.011836783,0.2858264994177019,0.3066917,144.23076923076923,5.1385,23.352845933491096,70.05935584314489,03-02-02-02-02-02-16.wav,calm
-554.6707,27.52911,-22.5692,0.011563653,0.24153816263089,0.2815258,156.25,6.106125,19.65220510023853,58.957194620156,03-02-02-02-02-02-02.wav,calm
-585.4011,30.620941,-11.601936,0.010227679,0.2633303972630719,0.3372451,98.6842105263158,4.8715625,24.632450482359832,73.89826159471423,03-02-01-01-01-01-16.wav,neutral
-576.94635,28.776905,-21.184015,0.009661282,0.3000238591974432,0.34100005,104.16666666666669,5.605625,21.406839663662872,64.22120637752258,03-02-02-01-01-02-02.wav,calm
-539.40155,21.440294,-30.110958,0.01377672,0.3223234477796052,0.3882101,156.25,4.8381875,24.8023690396161,74.40802986655643,03-02-01-01-01-01-02.wav,neutral
-594.335,31.948357,-15.897805,0.007942987,0.2870569421140939,0.34001926,156.25,4.7380625,37.98973116461215,75.98042448785765,03-02-02-01-01-02-16.wav,calm
-458.80176,29.615845,-23.075212,0.019887917,0.1298421223958333,0.38900256,125.0,4.20425,28.54213890031896,85.6276386989356,03-02-06-01-01-01-12.wav,fearful
-538.4722,19.678242,-35.325653,0.009954199,0.2748948890744275,0.36783734,110.29411764705884,4.170875,28.77052747165804,86.31282404771181,03-02-05-01-01-02-06.wav,angry
-638.4688,29.603868,-21.34547,0.0042107655,0.2807415140086207,0.3950626,93.75,4.638,12.936443254291666,77.6196636481242,03-02-06-01-01-01-06.wav,fearful
-506.9003,15.745871,-15.396281,0.015025813,0.32826171875,0.42247003,117.1875,4.7714375,25.149337288765214,62.87413384331241,03-02-05-01-01-02-12.wav,angry
-524.4519,41.28515,-14.604093,0.009766107,0.2273232280344203,0.39675233,104.16666666666669,4.4044375,27.244878672311653,81.73574945722353,03-02-05-01-01-02-13.wav,angry
-652.9067,54.187023,1.4752076,0.0027530517,0.1866519325657894,0.36888915,156.25,4.237625,14.158673898602656,84.95324621692575,03-02-06-01-01-01-07.wav,fearful
-521.2964,56.664795,-8.650202,0.0093840575,0.2273121148767605,0.42039278,156.25,4.537875,26.443745888823884,79.3322865878853,03-02-05-01-01-02-07.wav,angry
-606.31006,51.402332,-0.09822588,0.00532431,0.2511013862781955,0.4494376,110.29411764705884,4.2375625,28.317765445128725,84.95449919617704,03-02-06-01-01-01-13.wav,fearful
-503.79343,40.9823,-16.533997,0.012214098,0.1689418247767857,0.34043258,170.45454545454547,4.4711875,26.838147519232606,80.51552300143977,03-02-01-01-01-01-03.wav,neutral
-506.27084,52.487556,-5.3715553,0.011394606,0.137822265625,0.386603,133.92857142857142,4.7714375,25.149337288765214,75.4489606119749,03-02-02-01-01-02-03.wav,calm
-457.36932,38.875443,-7.6321464,0.016158147,0.1844527633101851,0.38193715,133.92857142857142,5.171875,23.202147745476307,69.60725075528701,03-02-02-02-02-02-03.wav,calm
-435.72324,46.68763,-18.183847,0.021720089,0.2421055506993007,0.43715036,104.16666666666669,4.57125,26.250680877035247,78.75307629204266,03-02-05-02-02-02-07.wav,angry
-533.6665,37.70567,-9.616037,0.010362189,0.300050636574074,0.42887834,144.23076923076923,4.3043125,27.87862806948051,69.69754170962261,03-02-06-02-02-01-13.wav,fearful
-467.3342,37.137436,-11.600896,0.019900745,0.2402307311100746,0.43635583,170.45454545454547,4.2709375,28.09648097429231,84.29062705787663,03-02-05-02-02-02-13.wav,angry
-478.5325,45.628254,-23.323914,0.014238962,0.1948705520072992,0.38880396,133.92857142857142,4.3710625,27.45290254391178,82.35983814004032,03-02-06-02-02-01-07.wav,fearful
-432.29285,41.47877,-14.07134,0.019873744,0.2480262433978873,0.41080493,104.16666666666669,4.537875,26.443745888823884,79.3322865878853,03-02-03-01-02-01-03.wav,happy
-664.43195,54.305115,-6.6305733,0.0033501387,0.2108250473484848,0.35063568,110.29411764705884,5.2719375,11.38088551824996,68.28609026567557,03-02-04-01-02-01-07.wav,sad
-657.3696,57.812344,3.9501293,0.003616099,0.2832316377737226,0.41899052,156.25,4.3710625,13.72645127195589,82.35983814004032,03-02-04-01-02-01-13.wav,sad
-620.45233,59.158936,-9.720246,0.005151867,0.2402850115740741,0.42299065,104.16666666666669,4.3043125,27.87862806948051,83.63705005154713,03-02-04-02-01-01-13.wav,sad
-684.59656,58.715134,3.1873038,0.0023306322,0.2139065121644295,0.35394472,104.16666666666669,4.7380625,12.66324372153738,63.31702040654804,03-02-04-02-01-01-07.wav,sad
-378.06287,39.652115,-21.000433,0.02987863,0.1586191956426056,0.38284975,98.6842105263158,4.537875,26.443745888823884,79.3322865878853,03-02-03-02-01-01-03.wav,happy
-483.75027,50.63535,-25.815804,0.017836956,0.2329915364583333,0.42107382,104.16666666666669,4.20425,28.54213890031896,85.6276386989356,03-02-03-02-01-01-15.wav,happy
-530.7419,66.75592,-5.41671,0.012189812,0.1749320652173913,0.35843495,144.23076923076923,5.1385,23.352845933491096,70.05935584314489,03-02-04-02-01-01-11.wav,sad
-638.618,75.880745,3.1416416,0.0024510175,0.1455679086538461,0.40458667,170.45454545454547,4.1375,14.501300283258733,87.00906344410876,03-02-04-02-01-01-05.wav,sad
-607.95856,69.61923,2.5559852,0.0049352436,0.1629538865959119,0.3618828,117.1875,5.07175,23.66019231792989,59.15118055897866,03-02-04-01-02-01-05.wav,sad
-541.1201,64.98009,0.73095584,0.009961136,0.1373053656684028,0.31880242,156.25,4.604625,26.060414556044545,78.18226239921817,03-02-04-01-02-01-11.wav,sad
-533.95013,52.488907,-20.627518,0.011706124,0.1795259363511029,0.36392784,93.75,4.3376875,27.6641275224065,69.16127544918807,03-02-03-01-02-01-15.wav,happy
-454.05322,66.339745,-40.051357,0.019011376,0.2570144127155172,0.4379316,98.6842105263158,4.638,25.87288650858333,77.6196636481242,03-02-03-02-02-01-09.wav,happy
-494.16418,71.10641,-32.9446,0.011292224,0.1972452799479166,0.39602172,110.29411764705884,4.604625,26.060414556044545,78.18226239921817,03-02-03-01-01-01-09.wav,happy
-513.9115,44.634922,-0.6274213,0.011697697,0.1825468418961864,0.38602516,156.25,3.7704375,31.826038871528223,95.4796359838878,03-02-06-02-02-01-11.wav,fearful
-428.81464,50.078106,-19.013298,0.022833517,0.2080915178571428,0.44061872,170.45454545454547,4.471125,26.83852267351944,80.51664849450643,03-02-05-02-02-02-05.wav,angry
-541.5829,48.496685,0.90911466,0.0076510506,0.2077010163163717,0.4949113,156.25,3.603625,33.29924785323912,99.89940684727183,03-02-06-02-02-01-05.wav,fearful
-443.26764,44.348476,-4.4014,0.02129152,0.1797098640267175,0.38534075,133.92857142857142,4.170875,28.77052747165804,86.31282404771181,03-02-05-02-02-02-11.wav,angry
-573.0574,55.82568,4.203186,0.0074242423,0.1290343805407801,0.40549976,98.6842105263158,4.5045,39.959507698865146,79.92007992007991,03-02-02-02-02-02-15.wav,calm
-577.04114,56.0537,2.8429697,0.007723442,0.1676892510775862,0.39523765,98.6842105263158,4.638,25.87288650858333,77.6196636481242,03-02-02-01-01-02-15.wav,calm
-572.36224,62.906048,-9.21954,0.009074871,0.1584681919642857,0.34661296,98.6842105263158,4.4711875,26.838147519232606,67.09626916786648,03-02-01-01-01-01-15.wav,neutral
-600.2911,57.665955,6.192153,0.004059759,0.1779229525862068,0.43696654,110.29411764705884,4.638,12.936443254291666,77.6196636481242,03-02-06-01-01-01-05.wav,fearful
-514.294,54.443306,-4.4686985,0.014186154,0.1718424479166666,0.40717682,110.29411764705884,4.3043125,27.87862806948051,83.63705005154713,03-02-05-01-01-02-11.wav,angry
-514.5518,49.006325,-3.1181421,0.011381395,0.2005771264097744,0.39125964,110.29411764705884,4.2375625,28.317765445128725,84.95449919617704,03-02-06-01-01-01-11.wav,fearful
-474.30933,59.725433,-28.041777,0.01559089,0.1850650185032894,0.43339556,110.29411764705884,4.8381875,24.8023690396161,74.40802986655643,03-02-05-01-01-02-05.wav,angry
-669.0659,67.05911,1.2710528,0.0032880786,0.2667489136464497,0.362251,144.23076923076923,5.4054375,11.099810886972014,66.59960456484791,03-02-02-02-01-02-09.wav,calm
-605.1066,61.297424,-10.598625,0.0050798003,0.2221092281484962,0.41856182,125.0,4.2375625,14.158882722564362,84.95449919617704,03-02-01-01-02-01-09.wav,neutral
-562.6101,48.15496,-14.697762,0.0068961075,0.2418736049107142,0.36437157,144.23076923076923,4.9049375,36.6972664104314,73.39543062475312,03-02-02-01-02-02-09.wav,calm
-585.4545,23.344675,-19.552958,0.0089412965,0.1613530177696078,0.3733848,104.16666666666669,4.8715625,24.632450482359832,24.632753864904743,03-02-02-01-02-02-08.wav,calm
-578.43536,22.369623,-18.790543,0.011523449,0.1843492662584459,0.39251363,156.25,4.7046875,25.506150967719307,76.5194287612089,03-02-01-01-02-01-08.wav,neutral
-596.81537,25.944523,-21.404247,0.0075630657,0.1475691195733532,0.34244767,144.23076923076923,5.3386875,33.715773222090014,11.23871738137885,03-02-02-02-01-02-08.wav,calm
-488.33295,12.756148,-17.377392,0.019164735,0.2640390322189923,0.38173425,208.33333333333331,4.104125,29.23844807190709,87.7166265647367,03-02-05-01-01-02-04.wav,angry
-519.34186,29.75844,-14.734826,0.015009582,0.1241692437065972,0.33100966,156.25,4.604625,26.060414556044545,65.1518853326818,03-02-06-01-01-01-10.wav,fearful
-396.48795,23.337255,-28.06648,0.03807125,0.1731759685359589,0.3178041,125.0,4.671375,25.688038043984346,77.06510395761418,03-02-05-01-01-02-10.wav,angry
-540.3361,22.964672,-23.075638,0.01075709,0.2598603661380597,0.36117682,144.23076923076923,4.2709375,28.09648097429231,84.29062705787663,03-02-06-01-01-01-04.wav,fearful
-612.8794,17.74579,-16.99856,0.0059473845,0.242531105324074,0.28073323,187.5,4.3043125,27.87862806948051,83.63705005154713,03-02-01-01-01-01-14.wav,neutral
-636.57635,24.138067,-15.555671,0.0040822406,0.2549989073426573,0.29728082,156.25,4.57125,26.250680877035247,78.75307629204266,03-02-02-01-01-02-14.wav,calm
-645.5867,23.125036,-12.891373,0.003949109,0.317548828125,0.37078357,98.6842105263158,4.7714375,12.574668644382609,62.87413384331241,03-02-02-02-02-02-14.wav,calm
-344.4483,19.198261,-28.554556,0.0636145,0.2117296765734265,0.4024811,144.23076923076923,4.57125,26.250680877035247,78.75307629204266,03-02-05-02-02-02-10.wav,angry
-445.36215,10.243818,-21.111681,0.026461367,0.2707154281496063,0.34470734,156.25,4.037375,29.721840723132384,74.30570605901111,03-02-06-02-02-01-04.wav,fearful
-421.39758,5.6974735,-21.883305,0.036537647,0.2930071973425197,0.39333522,156.25,4.037375,29.721840723132384,74.30570605901111,03-02-05-02-02-02-04.wav,angry
